2005-03,10000,0.1
2005-04,9853.201335110927,0.1014898575589435
2005-05,10521.794100211324,0.09504082578273562
2005-06,10857.42900162649,0.0921028357496232
2005-07,11234.231769502661,0.08901365224764897
2005-08,11178.199099732888,0.0894598486820561
2005-09,11737.616647375648,0.08519617142408419
2005-10,11510.457028389677,0.08687752341488919
2005-11,12118.004761878989,0.08252183586738766
2005-12,12412.586615715854,0.08056338545375205
2006-01,12659.79795804024,0.07899020215918215
2006-02,12887.888237907451,0.07759223090239689
2006-03,12977.662201849334,0.0770554807519569
2006-04,12883.098052334955,0.07762108119783799
2006-05,12154.338539467572,0.0822751478209036
2006-06,12221.53262953671,0.08182279836026651
2006-07,12347.28033959996,0.08098949505445496
2006-08,12636.883484176913,0.07913343517427657
2006-09,12930.296189817756,0.07733774890535546
2006-10,13313.062504664582,0.07511419702638845
2006-11,13189.899828497022,0.07581558715400412
2006-12,13567.217476135364,0.0737070811873542
2007-01,13901.272482635613,0.07193586063787485
2007-02,13601.0621357587,0.0735236696971547
2007-03,13773.900719443967,0.07260107505990275
2007-04,14050.087465283714,0.07117393414602541
2007-05,14702.89188552484,0.06801383073383754
2007-06,14618.261274205492,0.0684075883747228
2007-07,14213.82766746432,0.07035402591020687
2007-08,14240.032753136882,0.07022455757903463
2007-09,14385.39365823392,0.0695149554998531
2007-10,14714.452833495236,0.06796039318048243
2007-11,13900.279882322337,0.07194099748104704
2007-12,13795.959006533645,0.07248499357865654
2008-01,12515.368780241339,0.07990176059204518
2008-02,12239.508136133069,0.08170262962184185
2008-03,11560.316694365089,0.08650282050555204
2008-04,12430.471390194363,0.08044747207164152
2008-05,12655.64761690028,0.0790161065060476
2008-06,11432.260192300575,0.08747176701536957
2008-07,11277.243042492635,0.08867415521967573
2008-08,11692.994136508823,0.08552129491604876
2008-09,10753.491341892586,0.09299305390280833
2008-10,9541.246366777099,0.1048081101314006
2008-11,8919.888917189692,0.11210901943777354
2008-12,8451.58238303661,0.11832103796410078
2009-01,8371.340817447312,0.11945517711043711
2009-02,7631.595286477986,0.13103420221612727
2009-03,7922.013631492516,0.12623053260406963
2009-04,8900.483710517843,0.11235344420868768
2009-05,9183.556594798245,0.10889027466400332
2009-06,9221.66099396694,0.10844033419296449
2009-07,9936.857050918516,0.1006354418581039
2009-08,10183.935098544975,0.09819387008297752
2009-09,10460.18489186383,0.09560060461051915
2009-10,10203.073626857848,0.09800968184407402
2009-11,10440.755777493921,0.09577850696935164
2009-12,11150.323887730254,0.08968349350823734
2010-01,11017.030742665369,0.09076855854884075
2010-02,11356.315481556416,0.08805672945807834
2010-03,12205.318784907742,0.0819314937711034
2010-04,12446.774026860821,0.0803421029289955
2010-05,12207.30015270653,0.08191819546423505
2010-06,11874.375627950676,0.08421495422850993
2010-07,12077.52856314927,0.08279839660666846
2010-08,11950.189123224709,0.08368068402001609
2010-09,12206.161505744454,0.08192583717079123
2010-10,12416.453945780373,0.08053829252431943
2010-11,12946.277736341854,0.07724227923775127
2010-12,13496.916022317308,0.07409099962884028
2011-01,13410.315269090359,0.07456946238280582
2011-02,13691.660524929417,0.07303715996896258
2011-03,13329.825492973441,0.07501973679453873
2011-04,13280.165955240167,0.07530026381977659
2011-05,13417.27569002573,0.07453077831167992
2011-06,13105.579906618816,0.07630337666286419
2011-07,13004.320368710305,0.0768975211043016
2011-08,12031.208631952974,0.08311716890555446
2011-09,11684.436033166938,0.08558393380403154
2011-10,12449.47651374596,0.08032466255877188
2011-11,12504.785576313388,0.07996938403279812
2011-12,12935.881786095748,0.07730435516772109
2012-01,13600.077003785325,0.07352899544036912
2012-02,13985.850062810776,0.0715008380262177
2012-03,14136.333493465467,0.0707397006771417
2012-04,14068.194898484884,0.07108232486228194
2012-05,13720.86405440741,0.07288170745185545
2012-06,14036.23203753919,0.0712441912705312
2012-07,14670.05179574641,0.06816608515928693
2012-08,14648.887260678255,0.06826457069434086
2012-09,14817.871399124275,0.06748607631046787
2012-10,14628.571223917148,0.06835937595635032
2012-11,14768.434919307156,0.06771198203898195
2012-12,14920.400243445481,0.06702233074741404
2013-01,15162.00074449563,0.06595435634462933
2013-02,15739.176326676057,0.06353572634580104
2013-03,16311.622995492622,0.06130597796898134
2013-04,16359.16280895574,0.061127822473443144
2013-05,16613.49100074639,0.06019204512495737
2013-06,16088.925167266216,0.06215455598205863
2013-07,16504.033767345652,0.06059124781837078
2013-08,16280.492984469205,0.06142320143216493
2013-09,16689.462095328796,0.05991804854393057
2013-10,17288.069566713908,0.057843358169114456
2013-11,17511.239028931264,0.05710618182687393
2013-12,17604.464040545634,0.056803774184596305
2014-01,17273.811297992397,0.05789110363363888
2014-02,17671.230456951387,0.056589155035699674
2014-03,17812.146082501848,0.05614146635493698
2014-04,17880.424588527298,0.0559270835571564
2014-05,18578.424789429064,0.053825876592561814
2014-06,18879.40534478595,0.052967769997913444
2014-07,19093.0136695709,0.052375178549928424
2014-08,19829.736638604736,0.05042931321907673
2014-09,20020.03072119868,0.04994997330054676
2014-10,19962.140999325933,0.05009482700446647
2014-11,20778.86649004451,0.04812582055325858
2014-12,21005.076874816747,0.04760753821372169
2015-01,22193.960210357724,0.04505730345201344
2015-02,23326.582729636353,0.04286954551338988
2015-03,24255.17977825853,0.041228307072634605
2015-04,23939.12856292417,0.04177261496263295
2015-05,24469.97258255058,0.04086641276881099
2015-06,23522.824601323115,0.04251190139570874
2015-07,23927.48934052417,0.04179293471907961
2015-08,21998.93924629478,0.04545673720010965
2015-09,20764.49490283754,0.04815912954681823
